Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-20,439.3945559147101,439.6210080275433,434.4423844149745,438.8038635253906,19877400,0.0,0.0
2024-06-21,440.45787995794916,443.6083496603445,439.60134591371855,442.82073974609375,34187100,0.0,0.0
2024-06-24,442.8404263927747,445.74479433203504,439.5028940256874,440.743408203125,15913700,0.0,0.0
2024-06-25,441.3144201727987,444.4353853435752,439.83762902888526,443.97265625,16413400,0.0,0.0
2024-06-26,442.05283004707155,446.58166237734525,441.2553652071883,445.1639404296875,16507000,0.0,0.0
2024-06-27,445.1836455797366,449.11193080479063,444.77998569217993,445.8432922363281,14806300,0.0,0.0
2024-06-28,446.05981801420484,448.33407381119525,439.5028621939787,440.0345153808594,28362300,0.0,0.0
2024-07-01,441.71806471797646,450.2932899171113,438.7644825324962,449.6632080078125,17662800,0.0,0.0
2024-07-02,446.1877931726741,452.478907120072,446.099159273985,452.1737060546875,13979800,0.0,0.0
2024-07-03,451.10061852531385,453.88681788882053,450.7954174304016,453.64068603515625,9932800,0.0,0.0
2024-07-05,452.4986178155469,461.10340760685847,451.8685359116121,460.32562255859375,16000300,0.0,0.0
2024-07-08,459.33126311315795,460.4634937005408,457.27360437796756,459.02606201171875,12962300,0.0,0.0
2024-07-09,459.77428381745585,460.09916463101644,450.91353744838284,452.4297180175781,17207200,0.0,0.0
2024-07-10,454.0837473649462,459.24266153927346,451.76024698147666,459.0359191894531,18196100,0.0,0.0
2024-07-11,455.81652839633193,457.58866578342753,444.5633568384772,447.6646423339844,23111200,0.0,0.0
2024-07-12,447.30027873142194,449.2988679653278,443.6772254480025,446.5323486328125,16324300,0.0,0.0
2024-07-15,446.2863044349352,450.18505497376174,444.4452428142979,446.93609619140625,14429400,0.0,0.0
2024-07-16,447.19201839056086,447.27076735934133,439.7489939570935,442.5647277832031,17175700,0.0,0.0
2024-07-17,435.74198947896895,437.9670310742686,432.38474735385836,436.6575927734375,21778000,0.0,0.0
2024-07-18,437.46491051123894,437.7701116080265,427.6787055457858,433.55633544921875,20794800,0.0,0.0
2024-07-19,426.39883667006126,434.3144456334854,425.31585048613374,430.3467712402344,20940400,0.0,0.0
2024-07-22,434.9543169670971,437.7208362299543,432.11887358350543,436.0865173339844,15808800,0.0,0.0
2024-07-23,437.0317583747776,441.45230735280467,436.2441483800791,437.9670715332031,13107100,0.0,0.0
2024-07-24,433.6351033912307,434.64916540683873,420.9740654607642,422.2637939453125,26805800,0.0,0.0
2024-07-25,422.1653487650477,423.14987619224735,411.05005574464656,411.92626953125,29943800,0.0,0.0
2024-07-26,411.72938578526725,422.28352110182095,410.8137524352177,418.6899719238281,23583800,0.0,0.0
2024-07-29,424.9023450000168,425.46353285919287,418.12882136064246,420.1274108886719,15125800,0.0,0.0
2024-07-30,421.1020622928212,422.4114705197089,410.90234276735913,416.3763427734375,32687600,0.0,0.0
2024-07-31,413.9937725831716,415.2539664560443,405.8320320070505,411.8770446777344,42891400,0.0,0.0
2024-08-01,414.27924166429307,420.84602178221576,406.6983696065998,410.6561584472656,30296400,0.0,0.0
2024-08-02,406.10769576372263,408.5788691410044,398.08380349930894,402.1695861816406,29437900,0.0,0.0
2024-08-05,383.1484957861814,394.8348298232827,379.6140164017355,389.03594970703125,40709200,0.0,0.0
2024-08-06,393.8109820824443,399.3932659734361,392.33419089963513,393.427001953125,24946500,0.0,0.0
2024-08-07,402.31727423535324,403.73496598996115,391.3200904199489,392.2652282714844,20650900,0.0,0.0
2024-08-08,396.2131882314223,399.58025493530266,393.75186986205176,396.4593200683594,20203000,0.0,0.0
2024-08-09,397.77859311198716,401.73638233312255,396.03599047899144,399.73779296875,19276700,0.0,0.0
2024-08-12,400.76175687200634,402.4354656198074,397.9853821448799,400.515625,16762900,0.0,0.0
2024-08-13,403.2525929980432,408.52967573215994,403.23291326546496,407.6042175292969,19414300,0.0,0.0
2024-08-14,408.3819407203729,411.25677385836923,406.0683254390975,410.4100646972656,18267000,0.0,0.0
2024-08-15,414.0495635460023,415.34161674551206,411.9388929382302,415.2627258300781,20752100,0.75,0.0
2024-08-16,414.8385596674218,415.56841339671666,411.5837455377081,412.73773193359375,22775600,0.0,0.0
2024-08-19,413.22105614207504,415.9728470077707,410.75530126947416,415.755859375,15234000,0.0,0.0
2024-08-20,415.92353667507666,420.0265262237166,415.86436096713305,418.9810485839844,16387600,0.0,0.0
2024-08-21,418.27090283610073,420.55913050260955,415.943244764668,418.3301086425781,16067300,0.0,0.0
2024-08-22,418.5470440541718,420.94378045645306,408.9306008917766,409.85772705078125,19361900,0.0,0.0
2024-08-23,411.26814926800137,413.5169162438492,406.4451188555861,411.08074951171875,18493800,0.0,0.0
2024-08-26,410.6665125068156,411.5640508373135,405.7054152115458,407.8259582519531,13152800,0.0,0.0
2024-08-27,407.2045864016282,408.6840392458711,404.6303529004273,408.1711730957031,13492900,0.0,0.0
2024-08-28,409.1968954003027,409.31524680031816,401.73058355405493,404.97552490234375,14882700,0.0,0.0
2024-08-29,409.25610570352524,416.268697643249,404.9755591436319,407.4610290527344,17045200,0.0,0.0
2024-08-30,409.9071119024553,411.7712070065085,406.48464280287084,411.426025390625,24308300,0.0,0.0
2024-09-03,412.18542969380115,414.1284456363182,401.45446023053216,403.8314514160156,20313600,0.0,0.0
2024-09-04,400.34985575804666,405.6068322704441,398.8309422223781,403.29888916015625,15135800,0.0,0.0
2024-09-05,402.0363656944642,407.44131080829675,400.56678553175374,402.79583740234375,14195500,0.0,0.0
2024-09-06,403.4566777506577,405.0248942566708,395.30981392110493,396.197509765625,19609500,0.0,0.0
2024-09-09,401.66155199530795,403.0522412027111,396.641279237834,400.1623840332031,15295100,0.0,0.0
2024-09-10,402.6084639940855,410.627073483588,402.11531302402886,408.5262756347656,19594300,0.0,0.0
2024-09-11,409.8085131662239,418.182208171627,403.96959162412065,417.2452392578125,19266900,0.0,0.0
2024-09-12,417.51148327493246,421.51586685329676,414.00025068010603,421.15093994140625,17395700,0.0,0.0
2024-09-13,419.9969351521576,425.914746697553,419.6320082561189,424.6917419433594,15874600,0.0,0.0
2024-09-16,424.7015732808735,427.59143041386807,422.35417011362034,425.4314270019531,13834700,0.0,0.0
2024-09-17,434.199669703098,435.79747386739723,426.34868538784633,429.1892395019531,18874200,0.0,0.0
2024-09-18,429.04136013434226,430.05724996700025,424.5142376703877,424.90875244140625,18898000,0.0,0.0
2024-09-19,435.18603209956774,435.4523227974912,430.9153276838819,432.6808166503906,21706600,0.0,0.0
2024-09-20,431.23088727806737,433.2232061386539,428.27198178833163,429.3075866699219,55167100,0.0,0.0
2024-09-23,428.3311884542686,430.48131937501944,424.4944897103184,427.5717468261719,15128900,0.0,0.0
2024-09-24,427.0687217553129,427.4139334394583,420.2632446802758,423.29119873046875,17015800,0.0,0.0
2024-09-25,423.94212038705155,427.18706197372046,422.6994004960537,426.1908874511719,13396400,0.0,0.0
2024-09-26,429.1301061037402,429.3372210826113,423.251754987828,425.4018859863281,14492000,0.0,0.0
2024-09-27,425.60894721222604,425.9344436660322,421.6144369121871,422.1568908691406,14896100,0.0,0.0
2024-09-30,422.3443029301565,424.5240516705587,419.54320931350645,424.4056701660156,16807300,0.0,0.0
2024-10-01,422.58111197910216,422.61069983568314,413.0731460704372,414.9273986816406,19092900,0.0,0.0
2024-10-02,416.79143435299875,417.02816727140424,411.00184714518315,411.4161071777344,16582300,0.0,0.0
2024-10-03,411.9092940444477,413.8029769595959,408.6150490966078,410.834228515625,13686400,0.0,0.0
2024-10-04,412.5109404707377,414.00026612845136,409.28574375388894,410.3608093261719,19169700,0.0,0.0
2024-10-07,410.30158600641573,411.3963666559109,403.3974727803463,403.9300842285156,20919800,0.0,0.0
2024-10-08,405.27145839926953,409.966265233936,402.57887338489604,409.0292663574219,19229300,0.0,0.0
2024-10-09,410.16348810998284,414.6215919010832,408.62485957486433,411.7415771484375,14974300,0.0,0.0
2024-10-10,409.5421386142519,411.63309377445904,407.49061385739407,410.1437683105469,13848400,0.0,0.0
2024-10-11,410.4396603934482,411.4160895790265,407.58923364023417,410.6171875,14144900,0.0,0.0
2024-10-14,412.04727037452943,418.2314015974211,411.8006949375603,413.3985290527344,16653100,0.0,0.0
2024-10-15,416.3969398711013,416.69284850861214,409.57174739931537,413.0040588378906,18900200,0.0,0.0
2024-10-16,409.4829531752425,410.65662468764714,404.85719508098555,410.419921875,15508900,0.0,0.0
2024-10-17,416.57450753710987,416.7126042679644,409.8972536844407,411.01177978515625,14820000,0.0,0.0
2024-10-18,411.42598973201757,413.9015870376485,410.55803924257515,412.4320068359375,17145300,0.0,0.0
2024-10-21,410.4199513395574,413.22104518863654,408.08242059822123,413.04351806640625,14206100,0.0,0.0
2024-10-22,412.75749822543423,424.68188532771023,412.3136804024992,421.6539611816406,25482200,0.0,0.0
2024-10-23,424.9580432083023,425.17503084101816,416.74216121867397,418.7838134765625,19654400,0.0,0.0
2024-10-24,419.5037748840412,420.144895200207,416.6139175340375,418.9120178222656,13581600,0.0,0.0
2024-10-25,420.9142122484759,426.5952907757042,420.72681247783265,422.28515625,16899100,0.0,0.0
2024-10-28,425.7470788183642,426.02324214447043,420.46048501920137,420.74652099609375,14882400,0.0,0.0
2024-10-29,422.1372070838931,427.23640107681365,419.96733089551304,426.0331115722656,17644100,0.0,0.0
2024-10-30,431.4479095602445,432.4933871760131,426.1810609771617,426.60516357421875,29749100,0.0,0.0
2024-10-31,409.6703738017444,410.4594334413064,400.73448031809437,400.7838134765625,53971000,0.0,0.0
2024-11-01,403.40733166804887,409.8084210802644,401.91800623395363,404.7486877441406,24230400,0.0,0.0
2024-11-04,404.18650910637746,404.7980415718176,400.01447130701087,402.8648681640625,19672300,0.0,0.0
2024-11-05,402.7760918050739,409.2166418436789,402.4900558335031,405.8237609863281,17626000,0.0,0.0
2024-11-06,406.77063429083336,414.6906371773605,404.89663664059157,414.42431640625,26681800,0.0,0.0
2024-11-07,415.5092398399127,421.0029483375747,414.12842327754487,419.6023864746094,19901800,0.0,0.0
2024-11-08,419.4939629624982,420.65779206836214,416.00244554535874,416.7520446777344,16891400,0.0,0.0
2024-11-11,416.7323203125478,418.9909603752076,410.3016419524007,412.28411865234375,24503300,0.0,0.0
2024-11-12,412.52073848816826,418.62594919557404,411.4851336112788,417.2352600097656,19401200,0.0,0.0
2024-11-13,415.86431721659767,423.4489505825368,412.4812790708163,419.37554931640625,21502200,0.0,0.0
2024-11-14,419.17835521776294,422.30494584048273,414.2468451563775,421.04248046875,30246900,0.0,0.0
2024-11-15,414.06929022111444,417.0084507566798,407.9739514183208,409.3153076171875,28247600,0.0,0.0
2024-11-18,409.1870572477352,412.66870168958155,406.45501186857297,410.06488037109375,24727000,0.0,0.0
2024-11-19,407.45119206262405,412.2150474297726,405.9125633985823,412.0671081542969,18133500,0.0,0.0
2024-11-20,411.1596854793811,411.57394553855335,404.9558378403451,409.798583984375,19191700,0.0,0.0
2024-11-21,414.5818472703372,414.85856338751086,405.47983232208855,408.0295715332031,20780200,0.83,0.0
2024-11-22,406.547145598137,412.50644943843054,406.2407824115055,412.11114501953125,24814600,0.0,0.0
2024-11-25,413.4749606494442,416.14328803070504,409.9863472135053,413.8801574707031,27691100,0.0,0.0
2024-11-26,414.6707766023476,424.0099980685231,413.93946191933657,422.9722900390625,23458900,0.0,0.0
2024-11-27,420.12605489536344,422.22122564388053,417.07228524559736,418.0309143066406,18332400,0.0,0.0
2024-11-29,415.1649061905191,419.89875718802,412.9017454606376,418.4953918457031,16271900,0.0,0.0
2024-12-02,416.6275643373692,427.9235529659965,416.370602899235,425.92724609375,20207200,0.0,0.0
2024-12-03,424.80061260374794,427.3997836787713,422.72522667678595,426.1446838378906,18302000,0.0,0.0
2024-12-04,427.95320145991604,434.5153692878957,427.5578970490266,432.291748046875,26009400,0.0,0.0
2024-12-05,432.7859063083414,439.44687793021666,431.0564230401268,437.4307861328125,21697800,0.0,0.0
2024-12-06,437.1145598403157,440.87002757046025,436.5907746503493,438.36968994140625,18821000,0.0,0.0
2024-12-09,437.41103647885797,443.0738395996816,435.33565050126293,440.7909240722656,19144400,0.0,0.0
2024-12-10,439.1800773312265,444.3487425824553,436.42277827381423,438.1324768066406,18469500,0.0,0.0
2024-12-11,438.84401807874156,445.0701760009867,438.84401807874156,443.7261047363281,19200200,0.0,0.0
2024-12-12,443.8446923743848,450.81205740820604,443.8446923743848,444.2894287109375,20834800,0.0,0.0
2024-12-13,443.1825414368637,446.13747735633456,440.3560560775405,442.0262451171875,20177800,0.0,0.0
2024-12-16,442.02626356510217,446.8787030896928,440.0596036741231,446.2956237792969,23598800,0.0,0.0
2024-12-17,445.7224537683285,449.9522746519603,444.2993336430134,449.1319885253906,22733500,0.0,0.0
